node_a,node_b,bidirectional_n
1351556,1525975,1
1525975,1569963,34
1525975,1607547,27
1525975,1616474,2
1525975,1632214,3
1525975,1633558,4
1525975,1636010,35
1525975,1668783,4
1525975,1679345,33
1525975,1759022,21
1525975,1763715,3
1525975,1786133,2
1525975,1791838,2
1525975,1801335,27
1525975,1817739,27
1525975,1836866,6
1525975,1862567,32
1525975,1871817,1
1525975,1874534,1
1525975,1880065,4
1525975,1881823,5
1525975,1882987,2
1525975,1928375,29
1525975,1943228,34
1525975,1981182,33
1525975,1981617,30
1525975,1997596,3
1525975,2026615,32
1525975,2091832,9
1525975,258314,2
1525975,366288,2
1525975,564947,2
1525975,896648,1
1525975,95161,1
1525975,external1525975,5
1045021,1526716,1
1083305,1526716,1
1108000,1526716,1
1173915,1526716,1
1180958,1526716,1
1203064,1526716,1
1205461,1526716,2
128920,1526716,1
1509340,1526716,1
1526716,1527441,2
1526716,1530719,2
1526716,1570102,3
1526716,1587254,17
1526716,1588767,3
1526716,1618056,5
1526716,1633558,2
1526716,1679345,1
1526716,1681027,5
1526716,1696753,1
1526716,1730554,3
1526716,1731054,2
1526716,1763715,4
1526716,1764441,1
1526716,1788413,1
1526716,179142,2
1526716,1813981,2
1526716,1836866,2
1526716,1840656,1
1526716,1875369,2
1526716,1875935,1
1526716,1882987,3
1526716,1908858,7
1526716,1914254,1
1526716,1932614,4
1526716,1944302,3
1526716,2006561,3
1526716,2091426,14
1526716,250943,1
1526716,273492,2
1526716,31954,1
1526716,382365,1
1526716,414676,1
1526716,468242,1
1526716,500215,2
1526716,537824,2
1526716,597706,1
1526716,619203,2
1526716,640904,1
1526716,713254,1
1526716,769381,2
1526716,78603,1
1526716,863925,2
1526716,925233,1
1526716,935776,1
1526716,external1526716,7
1108000,1527441,2
1133806,1527441,2
1155879,1527441,1
1297648,1527441,3
1297867,1527441,1
1334972,1527441,1
1449824,1527441,1
1492009,1527441,3
1509340,1527441,1
1527441,1530719,3
1527441,1537207,27
1527441,1547860,3
1527441,1549219,4
1527441,1570102,30
1527441,1603900,6
1527441,1623490,1
1527441,1624321,4
1527441,1636010,2
1527441,1638051,8
1527441,1660198,32
1527441,1679345,4
1527441,1687983,2
1527441,1692925,3
1527441,1695328,7
1527441,1739457,2
1527441,1750125,4
1527441,1763715,23
1527441,1764153,1
1527441,1764441,1
1527441,1775516,6
1527441,1788018,1
1527441,1788413,2
1527441,1796195,3
1527441,1796737,25
1527441,1803705,5
1527441,1812811,54
1527441,1817739,1
1527441,1822171,7
1527441,1840656,9
1527441,1846978,1
1527441,1859190,33
1527441,1865282,3
1527441,1873375,3
1527441,1875369,2
1527441,1875935,2
1527441,1901765,6
1527441,1906865,4
1527441,1920255,2
1527441,1925213,1
1527441,1932614,1
1527441,1944302,3
1527441,1971223,3
1527441,1993180,31
1527441,1994470,25
1527441,1997632,24
1527441,2010383,3
1527441,2026615,1
1527441,2037299,3
1527441,2049559,2
1527441,2049819,1
1527441,2051549,29
1527441,2057133,9
1527441,2068147,8
1527441,2081231,12
1527441,2083613,2
1527441,2091426,26
1527441,291785,3
1527441,36486,3
1527441,420345,1
1527441,444898,1
1527441,640904,2
1527441,700779,2
1527441,711179,1
1527441,821075,2
1527441,861939,1
1527441,864019,3
1527441,927280,3
1527441,932874,1
1527441,935776,1
1527441,942846,2
1527441,external1527441,3
1527648,1998550,27
1527648,2087553,16
1527648,external1527648,2
1527767,2085080,9
1527767,external1527767,3
1527872,1552214,18
1527872,1578455,16
1527872,1589400,19
1527872,1690335,18
1527872,1743471,18
1527872,1778371,13
1527872,1878687,20
1527872,1935883,17
1527872,1945731,12
1527872,external1527872,2
1060157,1528090,1
1133806,1528090,1
1155879,1528090,2
1173915,1528090,1
1381070,1528090,1
1416116,1528090,2
1448056,1528090,1
1509307,1528090,2
1514680,1528090,2
1525103,1528090,2
1528090,1532160,26
1528090,1595318,30
1528090,1618745,2
1528090,1623035,2
1528090,1624321,3
1528090,1640943,3
1528090,1682503,1
1528090,1728164,1
1528090,1738212,3
1528090,1786015,1
1528090,1822171,3
1528090,1942625,4
1528090,1944302,2
1528090,1997596,3
1528090,2017643,1
1528090,2035914,3
1528090,205691,1
1528090,2079003,3
1528090,2081231,2
1528090,2089499,2
1528090,2095583,2
1528090,227048,1
1528090,384298,1
1528090,575483,1
1528090,733140,2
1528090,873971,2
1528090,904030,1
1528090,918616,2
1528090,933372,2
1528090,938179,2
1528090,958886,1
1528090,959427,2
1528090,external1528090,5
1528279,1711548,10
1528279,external1528279,1
1528551,1612730,16
1528551,299728,2
1528551,798854,3
1528551,external1528551,9
1152246,1528665,2
1157004,1528665,1
1230148,1528665,1
1283332,1528665,1
1297648,1528665,1
1312277,1528665,2
1360498,1528665,1
1360715,1528665,1
1388022,1528665,1
1428997,1528665,1
1528665,1529852,1
1528665,1532160,2
1528665,153470,1
1528665,1537249,1
1528665,1584066,1
1528665,1594431,9
1528665,1596977,3
1528665,1603900,4
1528665,1611783,4
1528665,1612579,1
1528665,1632214,2
1528665,1658699,1
1528665,1668783,1
1528665,1682503,2
1528665,1687201,1
1528665,1721166,12
1528665,1731552,4
1528665,1732683,5
1528665,1750125,2
1528665,1756058,1
1528665,1764441,2
1528665,1765818,1
1528665,1786015,2
1528665,1788413,2
1528665,1822171,4
1528665,1822625,3
1528665,1836866,7
1528665,1846280,4
1528665,1875369,4
1528665,1909047,3
1528665,1914254,1
1528665,191677,1
1528665,1941455,5
1528665,1944302,3
1528665,1952341,2
1528665,1960107,17
1528665,1983777,1
1528665,199078,1
1528665,1991168,2
1528665,1994470,1
1528665,2010383,8
1528665,2040759,2
1528665,204101,1
1528665,2052043,2
1528665,2081231,5
1528665,2095583,9
1528665,224128,2
1528665,250943,2
1528665,268856,1
1528665,444297,1
1528665,574013,1
1528665,575483,1
1528665,697057,1
1528665,755524,1
1528665,774775,2
1528665,781274,1
1528665,841387,1
1528665,922325,1
1528665,931476,1
1528665,external1528665,9
116009,1529852,1
127037,1529852,6
1295158,1529852,1
1300247,1529852,1
1317012,1529852,2
1388162,1529852,1
1410699,1529852,1
1452405,1529852,1
1529852,1611783,1
1529852,1626629,2
1529852,1632214,47
1529852,1640943,42
1529852,1660523,2
1529852,1678204,7
1529852,1678785,35
1529852,1679345,2
1529852,1687983,6
1529852,1691480,1
1529852,1728432,41
1529852,1731552,2
1529852,1740829,46
1529852,1743350,7
1529852,1750125,1
1529852,1756058,39
1529852,1764441,2
1529852,1861684,46
1529852,1865282,47
1529852,1892706,3
1529852,1902375,2
1529852,191677,2
1529852,1925213,3
1529852,1934504,2
1529852,193621,1
1529852,1960107,3
1529852,1975667,7
1529852,1980139,6
1529852,1987765,3
1529852,1991646,4
1529852,1996962,1
1529852,2001739,1
1529852,2045913,6
1529852,2057936,11
1529852,232490,2
1529852,277274,1
1529852,295863,1
1529852,302771,1
1529852,312564,1
1529852,437652,1
1529852,480467,1
1529852,504575,1
1529852,567841,1
1529852,657215,6
1529852,677582,1
1529852,737575,2
1529852,781274,1
1529852,790661,2
1529852,794748,1
1529852,798854,1
1529852,798869,2
1529852,811548,1
1529852,874887,1
1529852,925233,1
1529852,external1529852,3
1101472,1530719,1
1170077,1530719,1
1323723,1530719,1
1346967,1530719,1
1357973,1530719,1
1490672,1530719,1
1509340,1530719,1
1530719,1533011,3
1530719,1612579,4
1530719,161994,1
1530719,1626629,5
1530719,1691480,2
1530719,171002,1
1530719,1711423,6
1530719,1728164,1
1530719,1730554,5
1530719,174974,1
1530719,1764441,5
1530719,1791156,4
1530719,1809285,1
1530719,1875369,3
1530719,1875935,1
1530719,1885933,1
1530719,1897980,1
1530719,1903719,3
1530719,1944302,2
1530719,197811,1
1530719,2042333,4
1530719,2042540,1
1530719,2089499,2
1530719,250943,2
1530719,367517,1
1530719,418150,1
1530719,43513,1
1530719,437652,1
1530719,440632,1
1530719,549003,1
1530719,560114,1
1530719,601331,1
1530719,640904,1
1530719,668211,1
1530719,710414,1
1530719,78603,1
1530719,794748,1
1530719,801862,2
1530719,813863,1
1530719,935776,1
1530719,958886,1
1530719,965076,1
1530719,970547,1
1530719,external1530719,4
1060157,1532160,1
1174742,1532160,1
1300247,1532160,1
1388022,1532160,1
1428997,1532160,1
1532160,1537249,4
1532160,1563928,1
1532160,1570102,1
1532160,1595318,33
1532160,1596977,8
1532160,1612579,2
1532160,1616474,3
1532160,1623490,4
1532160,1640943,10
1532160,1679345,4
1532160,168587,1
1532160,1695328,10
1532160,171002,1
1532160,1749109,7
1532160,1750125,4
1532160,17612,1
1532160,178304,2
1532160,1899005,2
1532160,1960107,4
1532160,2079003,3
1532160,250943,1
1532160,2672,1
1532160,697057,1
1532160,73832,1
1532160,774775,1
1532160,811548,2
1532160,970160,1
1532160,external1532160,2
1024085,1533011,1
1047819,1533011,1
1090219,1533011,1
1180958,1533011,1
119477,1533011,3
1225393,1533011,1
1241725,1533011,1
1334236,1533011,2
1394918,1533011,1
1448061,1533011,2
1521668,1533011,1
1527441,1533011,1
1529852,1533011,1
1533011,1584066,3
1533011,1596977,4
1533011,1612579,40
1533011,1612584,7
1533011,1633558,41
1533011,1639202,41
1533011,165328,2
1533011,1660198,2
1533011,1687983,33
1533011,1696753,3
1533011,1707585,29
1533011,1744503,6
1533011,1751670,2
1533011,1775516,6
1533011,1791156,41
1533011,1796737,5
1533011,1801335,4
1533011,1813262,41
1533011,1813380,2
1533011,1836866,2
1533011,1841960,3
1533011,1848529,30
1533011,184869,2
1533011,1881823,3
1533011,1897980,4
1533011,1925213,2
1533011,1938066,10
1533011,1991646,34
1533011,1993180,1
1533011,1994470,9
1533011,1996962,38
1533011,1997632,2
1533011,2083613,8
1533011,2094648,15
1533011,210814,2
1533011,277274,2
1533011,449158,1
1533011,459445,1
1533011,468242,1
1533011,474236,1
1533011,480467,1
1533011,518531,2
1533011,543168,2
1533011,602428,1
1533011,618278,1
1533011,729698,1
1533011,801862,1
1533011,918616,2
1533011,931476,2
1533011,936244,1
1533011,external1533011,10
1533712,external1533712,2
1002597,1534016,2
1027078,1534016,2
1048798,1534016,1
107173,1534016,2
1075494,1534016,1
1130496,1534016,1
1152233,1534016,1
1231028,1534016,1
143415,1534016,1
1496683,1534016,1
1534016,1547860,37
1534016,1549439,32
1534016,1571183,29
1534016,1574967,3
1534016,1607917,6
1534016,1612579,2
1534016,1622104,24
1534016,1707585,3
1534016,1731552,2
1534016,1749109,4
1534016,1772919,27
1534016,1812811,2
1534016,1814880,31
1534016,1841960,3
1534016,1858381,6
1534016,1892706,32
1534016,1902375,26
1534016,1934504,38
1534016,1997596,2
1534016,2018684,24
1534016,2035914,2
1534016,2041384,26
1534016,2042862,3
1534016,2079003,5
1534016,2083613,2
1534016,598158,1
1534016,685539,2
1534016,703296,1
1534016,73832,1
1534016,757419,1
1534016,841314,2
1534016,923529,1
1534016,985277,1
1534016,external1534016,4
1535130,1878167,20
1535130,external1535130,2
1536714,external1536714,1
1020418,1537207,1
1089957,1537207,1
1242167,1537207,1
13052,1537207,1
1375289,1537207,1
1397469,1537207,1
1455873,1537207,1
1537207,1549219,4
1537207,1564521,2
1537207,1570102,35
1537207,1636010,3
1537207,1660198,36
1537207,1683311,2
1537207,1696753,5
1537207,1738212,4
1537207,1742829,1
1537207,1751670,1
1537207,1763715,26
1537207,1796737,28
1537207,1812811,36
1537207,1822625,3
1537207,1846280,1
1537207,1859190,41
1537207,1873033,3
1537207,1873375,5
1537207,1899557,3
1537207,1901765,6
1537207,1922244,4
1537207,1981182,2
1537207,1993180,26
1537207,1994470,29
1537207,1997632,27
1537207,2042540,3
1537207,2051549,34
1537207,2091426,27
1537207,415477,1
1537207,487752,1
1537207,510394,1
1537207,561890,1
1537207,574210,1
1537207,580486,2
1537207,600044,1
1537207,637018,1
1537207,724670,1
1537207,821075,2
1537207,973665,2
1537207,external1537207,7
1132076,1537249,1
116009,1537249,1
1171069,1537249,9
1246313,1537249,1
1252119,1537249,1
1265839,1537249,9
1292929,1537249,1
13052,1537249,1
1317709,1537249,1
1325295,1537249,1
1412224,1537249,1
1452405,1537249,1
1481209,1537249,1
1537249,1554678,1
1537249,1557777,2
1537249,1576297,33
1537249,1588767,2
1537249,1607547,2
1537249,1623490,6
1537249,1633558,1
1537249,1658699,3
1537249,1660523,2
1537249,1668783,1
1537249,1735326,4
1537249,1750125,2
1537249,1753118,34
1537249,1786133,1
1537249,1788018,1
1537249,1791156,1
1537249,1813981,33
1537249,1815816,1
1537249,1822171,1
1537249,1830983,1
1537249,1858381,1
1537249,1862567,2
1537249,1871817,1
1537249,1909047,2
1537249,1920255,1
1537249,1932614,2
1537249,1942120,13
1537249,1944302,6
1537249,1981617,3
1537249,1998752,37
1537249,2006561,26
1537249,2037299,46
1537249,2040759,27
1537249,2042862,2
1537249,2057133,2
1537249,2068147,1
1537249,2081562,2
1537249,2083613,1
1537249,2091426,3
1537249,2095583,2
1537249,250943,1
1537249,331408,1
1537249,428815,1
1537249,470906,1
1537249,49375,1
1537249,516262,1
1537249,543168,1
1537249,574013,1
1537249,600044,1
1537249,644244,1
1537249,698208,1
1537249,715390,1
1537249,735424,1
1537249,776705,1
1537249,797317,1
1537249,835642,1
1537249,864973,1
1537249,918616,1
1537249,983590,1
1537249,external1537249,4
1539142,external1539142,2
1540524,1703818,33
1540524,1933593,3
1540524,external1540524,1
1540944,2077170,13
1540944,external1540944,2
1541685,external1541685,5
1543266,1819827,16
1543266,2079527,14
1543266,external1543266,7
1543979,external1543979,2
1241516,1544742,1
1430803,1544742,1
1544742,1547150,3
1544742,1562105,39
1544742,1562625,38
1544742,1607917,4
1544742,1615550,16
1544742,1640943,3
1544742,1660198,2
1544742,1678785,5
1544742,1683311,2
1544742,1695419,44
1544742,1732392,32
1544742,1751670,1
1544742,1759695,36
1544742,1796195,2
1544742,1823310,11
1544742,1836866,3
1544742,1846978,1
1544742,1871332,29
1544742,1875369,1
1544742,1914254,4
1544742,1959217,32
1544742,1988049,6
1544742,2035914,1
1544742,2042540,35
1544742,2046348,34
1544742,2079003,2
1544742,2081562,37
1544742,2085655,4
1544742,258314,1
1544742,266580,1
1544742,309261,1
1544742,459445,1
1544742,551928,1
1544742,566662,1
1544742,629470,1
1544742,699874,1
1544742,753790,1
1544742,external1544742,7
1045021,1547150,1
1168815,1547150,1
1209234,1547150,2
1224245,1547150,2
1547150,1557777,24
1547150,1570944,25
1547150,1587254,2
1547150,1603900,3
1547150,1607944,18
1547150,1618056,16
1547150,1627198,3
1547150,1643468,1
1547150,1678214,1
1547150,1695328,1
1547150,1695419,12
1547150,1713904,23
1547150,1742829,1
1547150,1747170,2
1547150,1781105,1
1547150,1823484,8
1547150,1846010,21
1547150,1873607,3
1547150,1875369,4
1547150,1920255,3
1547150,1922244,4
1547150,2017474,27
1547150,2035914,1
1547150,2068147,2
1547150,2079003,3
1547150,2080368,24
1547150,2091426,2
1547150,258314,1
1547150,266580,1
1547150,546233,1
1547150,551928,1
1547150,566662,1
1547150,567841,1
1547150,653975,1
1547150,699874,1
1547150,880807,1
1547150,889291,1
1547150,997940,1
1547150,999107,1
1547150,external1547150,2
1547652,external1547652,5
1027078,1547860,2
1084500,1547860,1
1109689,1547860,1
1129455,1547860,2
1168815,1547860,3
1173915,1547860,2
1287379,1547860,1
135051,1547860,1
1397469,1547860,1
1416116,1547860,1
1429549,1547860,1
1459714,1547860,1
1461327,1547860,1
1485916,1547860,1
149057,1547860,2
1490672,1547860,2
1525975,1547860,2
1547860,1549439,37
1547860,1564534,1
1547860,1569963,4
1547860,1571183,38
1547860,1592997,7
1547860,1596719,3
1547860,1612579,1
1547860,1622104,33
1547860,1636010,5
1547860,1638566,1
1547860,1640943,1
1547860,1643467,1
1547860,1656601,8
1547860,1660523,3
1547860,1668783,3
1547860,1678785,2
1547860,1687201,1
1547860,1691480,1
1547860,1692925,2
1547860,1695328,4
1547860,171002,1
1547860,1713404,2
1547860,1750125,6
1547860,1754028,4
1547860,1772919,34
1547860,1773176,6
1547860,1791156,1
1547860,1809285,5
1547860,1812811,2
1547860,1814880,41
1547860,1822625,1
1547860,1841960,11
1547860,1873033,1
1547860,1874534,3
1547860,1881823,3
1547860,1892706,37
1547860,1899005,1
1547860,1899557,2
1547860,1902375,30
1547860,1906865,2
1547860,1920255,1
1547860,1934504,47
1547860,1971852,9
1547860,1996962,3
1547860,1998752,4
1547860,2009087,2
1547860,2018684,30
1547860,2026615,6
1547860,2041384,30
1547860,2052043,3
1547860,2060106,3
1547860,2076701,4
1547860,286210,1
1547860,357179,2
1547860,36486,1
1547860,367517,1
1547860,374745,2
1547860,415477,1
1547860,480467,2
1547860,516262,1
1547860,545873,1
1547860,551928,1
1547860,757419,1
1547860,787796,1
1547860,880807,1
1547860,918404,1
1547860,985277,1
1547860,992045,1
1547860,external1547860,5
1549032,1565051,16
1549032,external1549032,4
1143856,1549219,1
1280922,1549219,2
1549219,1570102,2
1549219,1660198,4
1549219,1763715,3
1549219,1796737,1
1549219,1812811,2
1549219,1859190,5
1549219,1873375,19
1549219,1901765,18
1549219,1993180,1
1549219,1994470,2
1549219,1997632,4
1549219,2051549,3
1549219,2091426,3
1549219,382365,2
1549219,580785,2
1549219,992263,2
1549219,external1549219,2
1549361,1587850,17
1549361,1706832,14
1549361,1743366,15
1549361,1799033,13
1549361,1821472,18
1549361,1822174,17
1549361,1862455,23
1549361,1955205,15
1549361,external1549361,1
1346096,1549439,1
1549439,1571183,31
1549439,1622104,25
1549439,1682503,2
1549439,1691480,3
1549439,1772919,28
1549439,1773176,1
1549439,1814880,31
1549439,1823484,1
1549439,1873033,2
1549439,1875369,1
1549439,1892706,27
1549439,1902375,28
1549439,1934504,35
1549439,2018684,27
1549439,2035914,3
1549439,2041384,24
1549439,78603,1
1549439,941,1
1549439,external1549439,4
1551364,external1551364,4
1552214,1578455,14
1552214,1589400,16
1552214,1690335,20
1552214,1743471,16
1552214,1778371,17
1552214,1878687,23
1552214,1935883,19
1552214,1945731,18
1552214,external1552214,4
1554601,1880304,24
1554601,external1554601,7
1416116,1554678,1
1429989,1554678,1
1485916,1554678,1
1489409,1554678,1
1554678,1597320,42
1554678,1616474,4
1554678,1623490,4
1554678,1683303,36
1554678,1692925,37
1554678,1728164,38
1554678,1738212,2
1554678,1743350,3
1554678,1749109,37
1554678,1858381,42
1554678,1873607,30
1554678,1909047,3
1554678,1952341,2
1554678,1983777,3
1554678,2001739,2
1554678,2052043,25
1554678,2060106,40
1554678,2081131,39
1554678,239338,1
1554678,331408,1
1554678,470906,1
1554678,754085,1
1554678,external1554678,4
1557125,1618488,38
1557125,external1557125,1
1202675,1557777,1
129457,1557777,2
1297877,1557777,1
1325405,1557777,1
1359382,1557777,1
1495961,1557777,1
1554678,1557777,1
1557777,1570944,30
1557777,1607944,27
1557777,1618056,29
1557777,1633558,3
1557777,1691480,9
1557777,1711423,2
1557777,1713904,37
1557777,1753118,1
1557777,1772919,1
1557777,1786133,1
1557777,1788018,2
1557777,1803705,9
1557777,1836866,3
1557777,1846010,37
1557777,1874534,4
1557777,1933593,2
1557777,1967769,2
1557777,1993568,10
1557777,2001739,3
1557777,2017474,33
1557777,2057133,4
1557777,2076701,1
1557777,2080368,35
1557777,2089499,2
1557777,224128,1
1557777,428815,1
1557777,477978,1
1557777,485743,1
1557777,49375,1
1557777,509441,1
1557777,516262,1
1557777,598158,1
1557777,602428,1
1557777,664389,1
1557777,706731,1
1557777,730430,1
1557777,952821,1
1557777,997940,1
1557777,external1557777,6
1558970,external1558970,4
116009,1561938,1
1202675,1561938,2
1363807,1561938,1
1547860,1561938,1
1561938,1570102,2
1561938,1574967,5
1561938,1603900,23
1561938,161994,1
1561938,1643468,28
1561938,1656601,2
1561938,1668273,3
1561938,1710420,1
1561938,1739186,10
1561938,1742829,2
1561938,1756058,2
1561938,1756654,7
1561938,1775516,21
1561938,1797310,38
1561938,1813981,1
1561938,1841960,4
1561938,1899005,20
1561938,1920255,24
1561938,1949435,26
1561938,1980626,1
1561938,1993180,2
1561938,2009087,24
1561938,2018684,4
1561938,2028099,21
1561938,2035914,2
1561938,2038667,20
1561938,2041384,4
1561938,2095583,1
1561938,223773,1
1561938,376187,2
1561938,703792,1
1561938,734861,1
1561938,848800,1
1561938,904030,1
1561938,95161,1
1561938,external1561938,5
